date,twilight_window,n_candidates,n_planned,unique_targets_observed,repeat_fraction,sum_time_s,dp_time_s,backfill_time_s,window_cap_s,swap_count,internal_filter_changes,filter_change_s_total,inter_exposure_guard_s,inter_exposure_guard_count,mean_slew_s,median_airmass,loaded_filters,filters_used_csv,window_start_utc,window_end_utc,window_duration_s,window_mid_utc,sun_alt_mid_deg,policy_filters_mid_csv,window_utilization,cap_utilization,cap_source,median_sky_mag_arcsec2,median_alt_deg,cad_median_abs_err_by_filter_csv,cad_within_pct_by_filter_csv,cad_median_abs_err_all_d,cad_within_pct_all,quota_assigned,n_candidates_pre_cap,n_candidates_post_cap
2023-03-18,evening,48,34,33,0.029,777.8,643.8,134.0,780,1,0,120.0,240.8,31,7.405037176375461,1.3686909573528023,"g,r,i,z","g,z",2023-03-18T23:35:00+00:00,2023-03-18T23:48:00+00:00,780,2023-03-18T23:41:30+00:00,-10.51,"r,i,g,z",0.9972,0.9972,window_duration,16.281100532915247,46.93,"g:1.0,z:0.0","g:100.0,z:96.4",0.004,96.6,500,48,48
2023-03-18,morning,34,34,33,0.029,777.4,650.4,127.0,780,1,0,120.0,256.0,30,6.686181305069909,1.4797042743129225,"g,r,i,z","i,r",2023-03-19T09:54:00+00:00,2023-03-19T10:07:00+00:00,780,2023-03-19T10:00:30+00:00,-10.55,"r,i,g,z",0.9966,0.9966,window_duration,18.95969474122837,42.45,"i:1.0,r:0.0","i:100.0,r:88.5",0.003,88.9,499,34,34
2023-03-19,evening,48,39,39,0.0,763.1,763.1,0.0,780,0,0,0.0,304.9,37,7.047168308819394,1.3467127125177076,"g,r,i,z",g,2023-03-19T23:34:00+00:00,2023-03-19T23:47:00+00:00,780,2023-03-19T23:40:30+00:00,-10.56,"r,i,g,z",0.9784,0.9784,window_duration,18.332442277830847,47.89,g:0.0,g:91.2,0.004,91.2,500,48,48
2023-03-19,morning,31,33,31,0.061,772.4,610.3,162.1,780,1,0,120.0,254.1,30,7.0089760030514725,1.4519443695707137,"g,r,i,z","g,i",2023-03-20T09:55:00+00:00,2023-03-20T10:08:00+00:00,780,2023-03-20T10:01:30+00:00,-10.48,"r,i,g,z",0.9903,0.9903,window_duration,17.80812350245314,43.46,"g:1.0,i:0.0","g:100.0,i:100.0",0.002,100.0,499,31,31
2023-03-20,evening,47,31,30,0.032,712.0,585.0,127.0,720,1,0,120.0,203.6,27,7.794376495729437,1.3956680809908808,"g,r,i,z","i,r",2023-03-20T23:33:00+00:00,2023-03-20T23:45:00+00:00,720,2023-03-20T23:39:00+00:00,-10.5,"r,i,g,z",0.9889,0.9889,window_duration,18.334878851856992,45.7,"i:1.0,r:0.0","i:100.0,r:100.0",0.003,100.0,480,47,47
2023-03-20,morning,29,31,29,0.065,734.2,570.9,163.3,780,1,0,120.0,236.4,28,7.12279703518417,1.4524946886186214,"g,r,i,z","r,z",2023-03-21T09:56:00+00:00,2023-03-21T10:09:00+00:00,780,2023-03-21T10:02:30+00:00,-10.4,"r,i,g,z",0.9413,0.9413,window_duration,16.858871007488343,43.44,"r:1.5,z:0.0","r:100.0,z:100.0",0.002,100.0,519,29,29
2023-03-21,evening,46,34,33,0.029,779.3,643.5,135.8,780,1,0,120.0,247.2,31,7.37009030768403,1.38005779611925,"g,r,i,z","i,z",2023-03-21T23:31:00+00:00,2023-03-21T23:44:00+00:00,780,2023-03-21T23:37:30+00:00,-10.45,"r,i,g,z",0.9991,0.9991,window_duration,17.324055748849318,46.375,"i:0.0,z:1.0","i:93.5,z:100.0",0.004,93.8,500,46,46
2023-03-21,morning,27,29,27,0.069,693.2,530.9,162.4,780,1,0,120.0,217.2,26,7.2089211696404565,1.438785050473152,"g,r,i,z","g,i",2023-03-22T09:56:00+00:00,2023-03-22T10:09:00+00:00,780,2023-03-22T10:02:30+00:00,-10.54,"r,i,g,z",0.8888,0.8888,window_duration,18.91379698359222,43.96,"g:0.0,i:2.0","g:92.0,i:100.0",0.002,92.6,499,27,27
2023-03-22,evening,47,34,34,0.0,778.9,640.5,138.4,780,1,0,120.0,253.1,31,7.073478419323262,1.3796587854410112,"g,r,i,z","g,z",2023-03-22T23:30:00+00:00,2023-03-22T23:43:00+00:00,780,2023-03-22T23:36:30+00:00,-10.5,"r,i,g,z",0.9986,0.9986,window_duration,16.01641139905372,46.39,"g:10.99,z:0.0","g:0.0,z:90.6",0.004,87.9,500,47,47
2023-03-22,morning,27,33,27,0.182,777.1,527.0,250.1,780,1,0,120.0,238.8,31,7.613560475963486,1.4601639021127344,"g,r,i,z","g,r",2023-03-23T09:57:00+00:00,2023-03-23T10:10:00+00:00,780,2023-03-23T10:03:30+00:00,-10.46,"r,i,g,z",0.9963,0.9963,window_duration,18.774914976308555,43.16,"g:2.99,r:0.0","g:0.0,r:92.3",0.004,77.4,499,27,27
2023-03-23,evening,45,40,40,0.0,773.3,753.3,20.0,780,0,0,0.0,310.3,39,6.867231440147668,1.3695104032137635,"g,r,i,z",g,2023-03-23T23:29:00+00:00,2023-03-23T23:42:00+00:00,780,2023-03-23T23:35:30+00:00,-10.55,"r,i,g,z",0.9914,0.9914,window_duration,18.3885846160232,46.84,g:0.0,g:92.3,0.004,92.3,500,45,45
2023-03-23,morning,27,33,27,0.182,775.4,527.0,248.4,780,1,0,120.0,248.8,31,7.259560167943466,1.4812078298750686,"g,r,i,z","i,z",2023-03-24T09:57:00+00:00,2023-03-24T10:10:00+00:00,780,2023-03-24T10:03:30+00:00,-10.6,"r,i,g,z",0.9941,0.9941,window_duration,17.735934058897307,42.4,"i:0.0,z:0.99","i:92.0,z:100.0",0.001,93.3,499,27,27
2023-03-24,evening,45,34,34,0.0,656.0,636.0,20.0,780,0,0,0.0,244.1,32,7.398110146981832,1.3606185883164514,"g,r,i,z",r,2023-03-24T23:28:00+00:00,2023-03-24T23:41:00+00:00,780,2023-03-24T23:34:30+00:00,-10.59,"r,i,g,z",0.8411,0.8411,window_duration,18.4445788809496,47.239999999999995,r:0.0,r:81.8,0.004,81.8,500,45,45
2023-03-24,morning,26,33,26,0.212,772.0,487.0,285.0,780,1,0,120.0,235.4,30,7.5618930675669045,1.4149227565037197,"g,r,i,z","g,z",2023-03-25T09:58:00+00:00,2023-03-25T10:11:00+00:00,780,2023-03-25T10:04:30+00:00,-10.52,"r,i,g,z",0.9897,0.9897,window_duration,17.227130729395014,44.91,"g:2.0,z:0.0","g:100.0,z:79.2",0.004,84.4,499,26,26
2023-03-25,evening,45,34,34,0.0,776.9,639.7,137.2,780,1,0,120.0,253.7,31,7.0951973381914035,1.3781835185362468,"g,r,i,z","g,i",2023-03-25T23:26:00+00:00,2023-03-25T23:39:00+00:00,780,2023-03-25T23:32:30+00:00,-10.43,"r,i,g,z",0.9961,0.9961,window_duration,17.116022460039847,46.46,"g:2.0,i:0.0","g:100.0,i:86.7",0.004,87.1,500,45,45
2023-03-25,morning,24,25,24,0.04,714.0,467.0,127.0,780,2,0,240.0,176.8,23,6.725711027633237,1.434494757296568,"g,r,i,z","g,i,r",2023-03-26T09:59:00+00:00,2023-03-26T10:12:00+00:00,780,2023-03-26T10:05:30+00:00,-10.44,"r,i,g,z",0.9154,0.9154,window_duration,18.85527020070331,44.13,"g:0.0,i:1.99,r:0.99","g:68.2,i:100.0,r:100.0",0.004,70.8,499,24,24
2023-03-26,evening,45,34,34,0.0,775.1,642.3,132.7,780,1,0,120.0,243.1,31,7.259699568345388,1.398453253570037,"g,r,i,z","g,z",2023-03-26T23:25:00+00:00,2023-03-26T23:38:00+00:00,780,2023-03-26T23:31:30+00:00,-10.47,"r,i,g,z",0.9937,0.9937,window_duration,16.15036584500946,45.585,"g:1.0,z:0.0","g:100.0,z:96.4",0.004,96.6,500,45,45
2023-03-26,morning,24,32,24,0.25,760.2,450.7,309.6,780,1,0,120.0,232.2,28,7.6893842860527215,1.4414472873023219,"g,r,i,z","g,r",2023-03-27T09:59:00+00:00,2023-03-27T10:12:00+00:00,780,2023-03-27T10:05:30+00:00,-10.57,"r,i,g,z",0.9747,0.9747,window_duration,18.826587990536737,43.865,"g:2.99,r:0.0","g:11.1,r:100.0",0.001,74.2,499,24,24
2023-03-27,evening,43,37,37,0.0,719.6,635.9,83.8,780,0,0,0.0,261.0,32,7.6847151036329295,1.3264815712391798,"g,r,i,z",g,2023-03-27T23:24:00+00:00,2023-03-27T23:37:00+00:00,780,2023-03-27T23:30:30+00:00,-10.52,"r,i,g,z",0.9226,0.9226,window_duration,18.16030194605533,48.86,g:0.0,g:85.3,0.004,85.3,500,43,43
2023-03-27,morning,22,33,22,0.333,764.3,427.0,337.3,780,1,0,120.0,233.0,31,7.402372392686681,1.4209592762151553,"g,r,i,z","i,z",2023-03-28T10:00:00+00:00,2023-03-28T10:13:00+00:00,780,2023-03-28T10:06:30+00:00,-10.49,"r,i,g,z",0.9799,0.9799,window_duration,17.680338087768018,44.66,"i:0.0,z:0.99","i:95.5,z:100.0",0.002,97.0,499,22,22
2023-03-28,evening,36,33,30,0.091,765.1,534.7,230.3,780,1,0,120.0,217.7,30,8.296491856165021,1.3877434157882487,"g,r,i,z","g,r",2023-03-28T23:23:00+00:00,2023-03-28T23:36:00+00:00,780,2023-03-28T23:29:30+00:00,-10.57,"r,i,g,z",0.9808,0.9808,window_duration,18.33589522764347,46.04,"g:3.0,r:0.0","g:25.0,r:84.0",0.005,75.9,500,36,36
2023-03-28,morning,21,32,21,0.344,760.1,367.0,273.1,780,1,0,120.0,194.9,27,8.852190908474086,1.4506933118899668,"g,r,i,z","g,z",2023-03-29T10:01:00+00:00,2023-03-29T10:14:00+00:00,780,2023-03-29T10:07:30+00:00,-10.4,"r,i,g,z",0.9745,0.9745,window_duration,17.288298408448213,43.51,"g:2.0,z:1.5","g:92.9,z:50.0",1.999,68.8,499,21,21
2023-03-29,evening,30,31,28,0.097,713.7,516.5,197.2,720,1,0,120.0,226.9,29,7.1063209108390675,1.2506142290445756,"g,r,i,z","g,i",2023-03-29T23:22:00+00:00,2023-03-29T23:34:00+00:00,720,2023-03-29T23:28:00+00:00,-10.5,"r,i,g,z",0.9913,0.9913,window_duration,17.217733383324862,53.03,"g:2.0,i:0.0","g:75.0,i:80.0",0.004,79.3,480,30,30
2023-03-29,morning,21,22,21,0.045,775.4,366.3,289.1,780,3,0,360.0,134.8,18,7.692742735405087,1.4522354486725004,"g,r,i,z","g,r",2023-03-30T10:01:00+00:00,2023-03-30T10:14:00+00:00,780,2023-03-30T10:07:30+00:00,-10.53,"r,i,g,z",0.9941,0.9941,window_duration,19.192900931442196,43.45,"g:3.0,r:0.0","g:27.8,r:100.0",3.005,31.6,519,21,21
2023-03-30,evening,28,34,28,0.176,776.1,520.0,256.1,780,1,0,120.0,242.9,32,7.332017292244959,1.2936722898345303,"g,r,i,z","g,z",2023-03-30T23:20:00+00:00,2023-03-30T23:33:00+00:00,780,2023-03-30T23:26:30+00:00,-10.44,"r,i,g,z",0.9949,0.9949,window_duration,16.11102681511518,50.575,"g:1.0,z:0.0","g:57.1,z:87.5",0.005,80.6,500,28,28
2023-03-30,morning,20,27,20,0.259,765.2,346.7,298.6,780,2,0,240.0,157.2,23,8.566818176114648,1.4603391707910036,"g,r,i,z","g,i,r",2023-03-31T10:02:00+00:00,2023-03-31T10:15:00+00:00,780,2023-03-31T10:08:30+00:00,-10.45,"r,i,g,z",0.9811,0.9811,window_duration,19.017010133155317,43.15,"g:2.99,i:0.99,r:0.0","g:11.1,i:100.0,r:100.0",0.002,68.0,499,20,20
2023-03-31,evening,28,22,22,0.0,774.4,337.3,317.1,780,3,0,360.0,123.4,18,8.587343447683178,1.2401867774952156,"g,r,i,z","g,i,r",2023-03-31T23:19:00+00:00,2023-03-31T23:32:00+00:00,780,2023-03-31T23:25:30+00:00,-10.48,"r,i,g,z",0.9928,0.9928,window_duration,17.57498929322601,53.68,"g:1.01,i:2.0,r:1.0","g:52.9,i:100.0,r:100.0",1.008,61.9,500,28,28
2023-03-31,morning,22,27,22,0.185,765.3,366.9,278.4,780,2,0,240.0,164.4,23,8.320451492380426,1.4551821588898346,"g,r,i,z","g,i,z",2023-04-01T10:02:00+00:00,2023-04-01T10:15:00+00:00,780,2023-04-01T10:08:30+00:00,-10.58,"r,i,g,z",0.9812,0.9812,window_duration,18.179251723782567,43.34,"g:3.0,i:0.0,z:0.0","g:33.3,i:100.0,z:100.0",0.001,81.0,499,22,22
2023-04-01,evening,33,27,25,0.074,775.6,476.2,179.3,780,2,0,240.0,148.1,21,9.588204240445956,1.267144433136769,"g,r,i,z","g,i,r",2023-04-01T23:18:00+00:00,2023-04-01T23:31:00+00:00,780,2023-04-01T23:24:30+00:00,-10.52,"r,i,g,z",0.9943,0.9943,window_duration,17.773019256528396,52.05,"g:2.0,i:2.0,r:0.0","g:0.0,i:50.0,r:87.5",0.006,68.0,500,33,33
2023-04-01,morning,20,21,20,0.048,766.5,327.0,319.5,780,3,0,360.0,125.2,17,8.298857921808905,1.4219029607963765,"g,r,i,z","g,r,z",2023-04-02T10:03:00+00:00,2023-04-02T10:16:00+00:00,780,2023-04-02T10:09:30+00:00,-10.49,"r,i,g,z",0.9827,0.9827,window_duration,17.33341553840659,44.62,"g:3.0,r:1.0,z:0.0","g:33.3,r:100.0,z:100.0",0.002,88.2,499,20,20
2023-04-02,evening,37,34,32,0.059,778.0,604.3,173.6,780,1,0,120.0,248.9,31,7.2860474186641335,1.2603471952690146,"g,r,i,z","g,i",2023-04-02T23:17:00+00:00,2023-04-02T23:30:00+00:00,780,2023-04-02T23:23:30+00:00,-10.56,"r,i,g,z",0.9974,0.9974,window_duration,17.145271496374296,52.45,"g:1.99,i:0.01","g:66.7,i:51.7",1.994,53.1,519,37,37
2023-04-02,morning,20,24,20,0.167,704.7,326.2,378.4,720,2,0,240.0,152.6,20,7.964379053669191,1.4259453473811983,"g,r,i,z","g,i,r",2023-04-03T10:04:00+00:00,2023-04-03T10:16:00+00:00,720,2023-04-03T10:10:00+00:00,-10.51,"r,i,g,z",0.9787,0.9787,window_duration,18.98460490337098,44.465,"g:1.0,i:1.99,r:0.99","g:60.0,i:100.0,r:100.0",1.004,66.7,480,20,20
2023-04-03,evening,38,31,31,0.0,612.0,592.0,20.0,720,0,0,0.0,212.7,28,8.038512190315801,1.3420415145178146,"g,r,i,z",z,2023-04-03T23:16:00+00:00,2023-04-03T23:28:00+00:00,720,2023-04-03T23:22:00+00:00,-10.49,"r,i,g,z",0.85,0.85,window_duration,16.24001924872157,48.11,z:0.0,z:65.5,0.003,65.5,480,38,38
2023-04-03,morning,20,22,20,0.091,657.7,326.7,331.1,780,2,0,240.0,130.1,17,7.998977299132645,1.3954660487852881,"g,r,i,z","g,r,z",2023-04-04T10:04:00+00:00,2023-04-04T10:17:00+00:00,780,2023-04-04T10:10:30+00:00,-10.53,"r,i,g,z",0.8433,0.8433,window_duration,19.27879736328785,45.754999999999995,"g:3.0,r:0.0,z:1.99","g:0.0,r:66.7,z:100.0",1.994,57.9,519,20,20
2023-04-04,evening,41,38,38,0.0,740.5,740.5,0.0,780,0,0,0.0,286.4,36,7.279576556583478,1.348021538705277,"g,r,i,z",g,2023-04-04T23:14:00+00:00,2023-04-04T23:27:00+00:00,780,2023-04-04T23:20:30+00:00,-10.42,"r,i,g,z",0.9493,0.9493,window_duration,17.743486461080877,47.825,g:3.99,g:42.4,3.991,42.4,500,41,41
2023-04-04,morning,22,33,22,0.333,763.3,348.4,414.9,780,1,0,120.0,206.9,28,8.190016941908386,1.3608474582945242,"g,r,i,z","g,i",2023-04-05T10:05:00+00:00,2023-04-05T10:18:00+00:00,780,2023-04-05T10:11:30+00:00,-10.44,"r,i,g,z",0.9786,0.9786,window_duration,17.804196989372933,47.23,"g:1.99,i:0.0","g:69.2,i:93.3",1.496,82.1,499,22,22
2023-04-05,evening,43,35,35,0.0,690.1,646.2,43.8,780,0,0,0.0,240.7,30,8.14869426752184,1.354365514466105,"g,r,i,z",r,2023-04-05T23:13:00+00:00,2023-04-05T23:26:00+00:00,780,2023-04-05T23:19:30+00:00,-10.45,"r,i,g,z",0.8847,0.8847,window_duration,17.929609836148813,47.53,r:0.0,r:57.1,0.004,57.1,500,43,43
2023-04-05,morning,21,33,21,0.364,770.1,328.5,441.6,780,1,0,120.0,187.1,27,8.991180334542543,1.4099455375217191,"g,r,i,z","g,z",2023-04-06T10:05:00+00:00,2023-04-06T10:18:00+00:00,780,2023-04-06T10:11:30+00:00,-10.56,"r,i,g,z",0.9872,0.9872,window_duration,17.226526180419192,45.11,"g:3.0,z:0.0","g:37.5,z:92.9",0.995,63.3,499,21,21
2023-04-06,evening,43,34,34,0.0,775.7,638.7,137.0,780,1,0,120.0,249.8,31,7.188422327297139,1.3405943393554582,"g,r,i,z","g,i",2023-04-06T23:12:00+00:00,2023-04-06T23:25:00+00:00,780,2023-04-06T23:18:30+00:00,-10.49,"r,i,g,z",0.9945,0.9945,window_duration,17.20817849226531,48.18,"g:2.0,i:0.0","g:100.0,i:80.0",0.004,80.6,500,43,43
2023-04-06,morning,19,17,17,0.0,685.9,253.6,312.3,780,3,0,360.0,81.1,11,9.330168559500583,1.3823789095830967,"g,r,i,z","g,r,z",2023-04-07T10:06:00+00:00,2023-04-07T10:19:00+00:00,780,2023-04-07T10:12:30+00:00,-10.47,"r,i,g,z",0.8794,0.8794,window_duration,18.066133598350255,46.27,"g:3.0,r:1.0,z:3.0","g:0.0,r:100.0,z:0.0",2.998,5.9,499,19,19
2023-04-07,evening,41,34,34,0.0,770.7,640.7,130.0,780,1,0,120.0,249.3,31,6.947072229529363,1.366506235348779,"g,r,i,z","g,z",2023-04-07T23:11:00+00:00,2023-04-07T23:24:00+00:00,780,2023-04-07T23:17:30+00:00,-10.52,"r,i,g,z",0.9881,0.9881,window_duration,16.126561892691612,46.985,z:0.0,z:87.1,0.004,87.1,500,41,41
2023-04-07,morning,12,21,12,0.429,778.2,174.1,484.2,780,3,0,360.0,70.0,10,11.539210799581273,1.392704446908202,"g,r,i,z","g,i,r",2023-04-08T10:06:00+00:00,2023-04-08T10:19:00+00:00,780,2023-04-08T10:12:30+00:00,-10.6,"r,i,g,z",0.9977,0.9977,window_duration,17.730853646134925,45.83,"g:2.99,i:0.99,r:0.0","g:20.0,i:87.5,r:100.0",0.992,75.0,499,12,12
2023-04-08,evening,43,39,39,0.0,757.8,757.8,0.0,780,0,0,0.0,309.6,37,6.776533200836868,1.3149726014952443,"g,r,i,z",g,2023-04-08T23:10:00+00:00,2023-04-08T23:23:00+00:00,780,2023-04-08T23:16:30+00:00,-10.54,"r,i,g,z",0.9715,0.9715,window_duration,18.355960741762544,49.44,g:0.0,g:88.6,0.004,88.6,500,43,43
2023-04-08,morning,15,21,15,0.286,767.4,231.7,415.8,780,3,0,360.0,91.1,15,9.967456471816362,1.4171317427913919,"g,r,i,z","g,i,z",2023-04-09T10:07:00+00:00,2023-04-09T10:20:00+00:00,780,2023-04-09T10:13:30+00:00,-10.5,"r,i,g,z",0.9839,0.9839,window_duration,17.57464623112028,44.82,"g:1.99,i:3.01,z:1.0","g:80.0,i:37.5,z:66.7",1.992,56.2,499,15,15
2023-04-09,evening,46,34,34,0.0,661.8,641.8,20.0,780,0,0,0.0,234.5,29,7.916999580528921,1.3163428949625735,"g,r,i,z",r,2023-04-09T23:09:00+00:00,2023-04-09T23:22:00+00:00,780,2023-04-09T23:15:30+00:00,-10.57,"r,i,g,z",0.8485,0.8485,window_duration,18.646718986915886,49.375,r:0.0,r:100.0,0.003,100.0,500,46,46
2023-04-09,morning,14,20,14,0.3,762.6,237.7,404.9,780,3,0,360.0,75.6,12,11.288092926165984,1.4627137956693979,"g,r,i,z","g,r,z",2023-04-10T10:08:00+00:00,2023-04-10T10:21:00+00:00,780,2023-04-10T10:14:30+00:00,-10.41,"r,i,g,z",0.9777,0.9777,window_duration,17.17906342072117,43.085,"g:2.0,r:1.5,z:0.0","g:57.1,r:100.0,z:87.5",0.999,76.5,499,14,14
2023-04-10,evening,50,34,34,0.0,776.0,642.4,133.6,780,1,0,120.0,235.4,29,7.671721386062126,1.3363480042559455,"g,r,i,z","g,i",2023-04-10T23:08:00+00:00,2023-04-10T23:21:00+00:00,780,2023-04-10T23:14:30+00:00,-10.59,"r,i,g,z",0.9948,0.9948,window_duration,17.337428400151765,48.38,"g:2.0,i:0.0","g:100.0,i:100.0",0.003,100.0,500,50,50
2023-04-10,morning,17,20,17,0.15,755.3,294.0,341.4,780,3,0,360.0,97.2,15,9.844918864108445,1.4276816262480712,"g,r,i,z","g,i,z",2023-04-11T10:08:00+00:00,2023-04-11T10:21:00+00:00,780,2023-04-11T10:14:30+00:00,-10.54,"r,i,g,z",0.9684,0.9684,window_duration,18.312602779582136,44.394999999999996,"g:3.0,i:1.5,z:0.0","g:10.0,i:50.0,z:100.0",2.007,42.1,499,17,17
2023-04-11,evening,51,31,31,0.0,708.4,578.4,130.0,720,1,0,120.0,233.1,29,6.672608813540542,1.3317794644293504,"g,r,i,z","g,z",2023-04-11T23:07:00+00:00,2023-04-11T23:19:00+00:00,720,2023-04-11T23:13:00+00:00,-10.51,"r,i,g,z",0.9839,0.9839,window_duration,16.169708924365136,48.6,z:0.0,z:100.0,0.004,100.0,480,51,51
2023-04-11,morning,17,26,17,0.346,757.1,291.3,465.8,780,2,0,240.0,150.2,19,9.075016098898729,1.4038990125303867,"g,r,i,z","g,r",2023-04-12T10:09:00+00:00,2023-04-12T10:22:00+00:00,780,2023-04-12T10:15:30+00:00,-10.44,"r,i,g,z",0.9706,0.9706,window_duration,18.70841153893946,45.39,"g:2.99,r:0.0","g:0.0,r:63.6",2.993,35.0,519,17,17
2023-04-12,evening,51,40,40,0.0,771.7,751.7,20.0,780,0,0,0.0,324.4,39,6.514955753919255,1.3376926061432215,"g,r,i,z",g,2023-04-12T23:05:00+00:00,2023-04-12T23:18:00+00:00,780,2023-04-12T23:11:30+00:00,-10.42,"r,i,g,z",0.9894,0.9894,window_duration,18.13999675195973,48.32,g:0.0,g:100.0,0.004,100.0,500,51,51
2023-04-12,morning,16,26,16,0.385,767.9,272.8,375.1,780,2,0,240.0,159.9,22,9.075548131894704,1.5430560991835305,"g,r,i,z","g,i,z",2023-04-13T10:09:00+00:00,2023-04-13T10:22:00+00:00,780,2023-04-13T10:15:30+00:00,-10.57,"r,i,g,z",0.9845,0.9845,window_duration,17.990782961835777,40.325,"g:2.5,i:0.0,z:1.0","g:50.0,i:58.3,z:100.0",1.993,56.0,499,16,16
2023-04-13,evening,52,34,34,0.0,656.2,634.5,21.7,780,0,0,0.0,252.7,31,7.215690687307688,1.3339129415082231,"g,r,i,z",r,2023-04-13T23:04:00+00:00,2023-04-13T23:17:00+00:00,780,2023-04-13T23:10:30+00:00,-10.44,"r,i,g,z",0.8412,0.8412,window_duration,18.347388906880255,48.5,r:0.0,r:100.0,0.003,100.0,500,52,52
2023-04-13,morning,15,22,15,0.318,775.5,247.0,528.5,780,3,0,360.0,129.8,16,7.895660664208594,1.5438430984434102,"g,r,i,z","g,i,r,z",2023-04-14T10:10:00+00:00,2023-04-14T10:23:00+00:00,780,2023-04-14T10:16:30+00:00,-10.48,"r,i,g,z",0.9943,0.9943,window_duration,17.297193913851693,40.305,"g:3.0,i:1.0,r:4.0,z:0.0","g:0.0,i:100.0,r:50.0,z:100.0",1.001,66.7,499,15,15
2023-04-14,evening,50,34,34,0.0,779.6,638.6,141.0,780,1,0,120.0,262.0,32,6.882804099777995,1.3404426459786483,"g,r,i,z","g,i",2023-04-14T23:03:00+00:00,2023-04-14T23:16:00+00:00,780,2023-04-14T23:09:30+00:00,-10.45,"r,i,g,z",0.9995,0.9995,window_duration,17.207146997376626,48.185,"g:2.0,i:0.0","g:100.0,i:90.3",0.003,90.6,500,50,50
2023-04-14,morning,17,20,17,0.15,763.5,292.5,350.9,780,3,0,360.0,96.9,16,10.22972990441414,1.3899295067029667,"g,r,i,z","g,i,z",2023-04-15T10:10:00+00:00,2023-04-15T10:23:00+00:00,780,2023-04-15T10:16:30+00:00,-10.6,"r,i,g,z",0.9788,0.9788,window_duration,18.96561179719971,45.945,"g:2.01,i:2.0,z:2.0","g:7.1,i:100.0,z:33.3",2.005,16.7,499,17,17
2023-04-15,evening,53,34,34,0.0,779.8,641.7,138.1,780,1,0,120.0,258.0,32,6.9137951285412145,1.359515226716135,"g,r,i,z","g,z",2023-04-15T23:02:00+00:00,2023-04-15T23:15:00+00:00,780,2023-04-15T23:08:30+00:00,-10.46,"r,i,g,z",0.9997,0.9997,window_duration,16.20747129559077,47.31,"g:3.0,z:0.0","g:0.0,z:96.3",0.003,92.9,500,53,53
2023-04-15,morning,18,21,18,0.143,769.1,293.4,355.7,780,3,0,360.0,88.2,15,10.265769796449062,1.4186562712029525,"g,r,i,z","g,i,r",2023-04-16T10:11:00+00:00,2023-04-16T10:24:00+00:00,780,2023-04-16T10:17:30+00:00,-10.51,"r,i,g,z",0.986,0.986,window_duration,19.190217513709644,44.75,"g:2.0,i:3.01,r:0.0","g:50.0,i:0.0,r:85.7",0.002,73.7,499,18,18
2023-04-16,evening,58,40,40,0.0,778.9,758.9,20.0,780,0,0,0.0,326.1,39,6.473213687466581,1.365671084361416,"g,r,i,z",g,2023-04-16T23:01:00+00:00,2023-04-16T23:14:00+00:00,780,2023-04-16T23:07:30+00:00,-10.47,"r,i,g,z",0.9986,0.9986,window_duration,18.25734568064235,47.01,g:0.0,g:100.0,0.003,100.0,500,58,58
2023-04-16,morning,20,27,20,0.259,761.4,329.0,432.5,780,2,0,240.0,158.9,22,8.375166559286367,1.4655615458219924,"g,r,i,z","g,i,z",2023-04-17T10:12:00+00:00,2023-04-17T10:25:00+00:00,780,2023-04-17T10:18:30+00:00,-10.41,"r,i,g,z",0.9762,0.9762,window_duration,17.86708121720329,42.96,"g:1.99,i:0.0,z:2.0","g:62.5,i:68.8,z:100.0",1.994,68.0,499,20,20
2023-04-17,evening,57,34,34,0.0,779.3,640.9,138.4,780,1,0,120.0,254.0,31,7.059976982607739,1.3485033631118282,"g,r,i,z","g,r",2023-04-17T23:00:00+00:00,2023-04-17T23:13:00+00:00,780,2023-04-17T23:06:30+00:00,-10.47,"r,i,g,z",0.9992,0.9992,window_duration,18.477319348040165,47.81,"g:1.0,r:0.0","g:100.0,r:100.0",0.003,100.0,500,57,57
2023-04-17,morning,20,21,20,0.048,777.6,338.0,319.6,780,3,0,360.0,98.0,14,10.12581368337838,1.4803759689523606,"g,r,i,z","g,i,r,z",2023-04-18T10:12:00+00:00,2023-04-18T10:25:00+00:00,780,2023-04-18T10:18:30+00:00,-10.54,"r,i,g,z",0.9969,0.9969,window_duration,17.223011827009675,42.42,"g:3.0,i:1.01,r:2.0,z:0.0","g:33.3,i:100.0,r:100.0,z:93.3",0.501,85.0,499,20,20
2023-04-18,evening,59,34,34,0.0,772.1,642.1,130.0,780,1,0,120.0,253.4,31,6.828485602018475,1.3335408722277797,"g,r,i,z","g,i",2023-04-18T22:59:00+00:00,2023-04-18T23:12:00+00:00,780,2023-04-18T23:05:30+00:00,-10.48,"r,i,g,z",0.9899,0.9899,window_duration,17.393981775328566,48.519999999999996,"g:2.0,i:0.0","g:0.0,i:100.0",0.004,96.2,500,59,59
2023-04-18,morning,21,21,21,0.0,654.9,309.9,345.0,780,2,0,240.0,106.5,15,9.650954686520546,1.56892234038178,"g,r,i,z","g,i",2023-04-19T10:13:00+00:00,2023-04-19T10:26:00+00:00,780,2023-04-19T10:19:30+00:00,-10.44,"r,i,g,z",0.8396,0.8396,window_duration,18.86685389229635,39.52,"g:1.01,i:2.0","g:57.9,i:100.0",1.502,60.0,499,21,21
